InputID,TargetID,Distance
1805,48,101.403389042346
1806,48,341.152425059151
1863,420,505.525350740507
1864,420,120.102055487147
1865,420,305.817245557453
1866,421,394.677256927176
1867,421,521.7498881495
1868,421,841.966127370252
1869,421,1210.7114349299
1870,262,1219.00279980522
1871,262,837.651884130295
1872,262,487.426609186734
1873,262,306.169702900746
1874,262,519.736704348921
1875,148,790.660017846119
1876,148,477.143572339758
1877,148,387.840058384252
1878,148,627.220081448046
1879,148,978.070216112933
1880,48,720.553245882573
1881,48,380.726930157626
1882,48,301.562466424942
1935,438,1731.95335367477
1940,420,298.735344183916
1941,421,258.465006844714
1942,421,152.122795339834
1943,421,547.457659322838
1944,421,946.842009734076
1945,421,1346.67778357562
1946,262,980.889228106127
1947,262,581.336232347477
1948,262,184.367223779354
1949,262,224.191998673543
1950,262,621.903651867453
1951,148,497.412990019789
1952,148,100.289043995501
1953,148,304.840045056629
1954,148,704.292811824468
1955,62,781.447708459209
1956,62,512.389167634877
1957,62,488.325228913529
2012,420,1814.14096033334
2017,421,545.957515610882
2018,421,307.068424333307
2019,421,459.068554064224
2020,429,607.844479969772
2021,429,890.921019537577
2022,262,1242.11851210653
2023,262,870.94804673389
2024,262,542.654656350732
2025,262,388.109682873745
2026,262,571.852821733681
2027,148,766.42344631331
2028,148,435.806428812334
2029,148,335.680043663219
2030,148,596.377769532206
2031,62,842.195882321489
2032,62,448.397179098742
2033,62,114.270943874902
2087,420,2137.23036714455
2088,420,1790.47803639069
2093,429,690.039384371014
2094,429,315.974451251778
2095,429,209.182637416148
2096,429,554.893609449749
2097,429,944.610226415576
2098,263,1172.73292510834
2099,263,779.034165590049
2100,263,398.394241521472
2101,263,175.424442902443
2102,263,472.293893249034
2103,263,857.660382050913
2104,148,672.804879035092
2105,148,731.803282967908
2106,23,829.739313371435
2107,62,678.092314335773
2108,62,334.202025441733
2109,62,289.49031959692
2110,62,591.85948696654
2163,482,1737.90182188647
2164,482,1887.97755507107
2165,420,1854.92516246247
2170,429,504.450486152794
2171,429,195.631549069903
2172,429,377.233725971324
2173,429,752.709131077964
2174,430,988.893613984451
2175,263,976.120163215781
2176,263,586.956570259746
2177,263,237.608147201165
2178,263,297.706939360515
2179,263,664.103445045271
2180,147,496.97661385963
2181,147,574.060754217219
2182,23,680.609641248172
2183,23,433.103678842312
2184,23,481.830402215528
2185,62,585.28101636439
2186,62,689.045357029396
2187,62,959.976290429895
2189,24,462.83337271187
2190,24,478.417152118037
2236,482,1421.25246411734
2237,482,1329.25291494796
2238,482,1353.04401604153
2239,482,1488.21235843547
2240,482,1708.5248184438
2241,313,1656.50201958782
2246,430,600.957546831648
2247,430,255.106970399766
2248,430,298.733647163701
2249,430,658.510933753563
2250,430,1047.98098269384
2251,263,922.252979037196
2252,263,634.329469826152
2253,263,523.860209809589
2254,147,711.224713932292
2255,147,328.712200474283
2256,147,174.629432494731
2257,147,522.65837556155
2258,23,349.938422678205
2259,23,83.200793335038
2260,23,460.022196323336
2261,23,858.225522191
2262,358,816.119902343578
2263,358,566.193335611807
2264,24,389.896952000433
2265,24,81.2388276436334
2266,24,425.925398594145
2267,24,822.470502391717
2313,482,1028.44307366459
2314,482,980.506680356513
2315,482,1088.72623266201
2316,482,1315.1005794681
2317,313,1295.10083028934
2318,313,1362.23271033139
2323,430,401.585008610758
2324,430,159.111172796004
2325,430,457.815457173696
2326,430,845.048165294515
2327,422,928.579478642803
2328,263,1033.69382219259
2329,263,883.437753572189
2330,147,920.464961327179
2331,147,537.912908282934
2332,147,227.327096408247
2333,147,366.384607478086
2334,23,614.465351003148
2335,23,319.24398689348
2336,23,382.75123076623
2337,23,715.061544213294
2338,358,849.051340070304
2339,358,463.998658881985
2340,358,173.015183660628
2341,24,323.296906814045
2342,24,345.27858722499
2343,24,673.903886954651
2344,35,677.467073338526
2345,35,383.306155303837
2388,482,817.746755320806
2389,482,642.099057629987
2390,482,690.004388504067
2391,482,927.445052191719
2392,313,964.78284678133
2393,313,974.207907343411
2394,313,1134.72009689175
2399,430,530.682399361435
2400,430,552.979255512422
2401,422,421.658977954117
2402,422,530.912274596171
2403,422,840.340832105458
2404,119,698.21078448584
2405,119,626.144294584362
2406,118,591.892533040521
2407,118,520.455517272771
2408,117,555.415551085437
2409,117,230.682257363553
2410,117,343.766493153635
2411,117,709.48553770771
2412,23,778.657589131313
2413,145,643.929281677177
2414,358,655.93260982111
2415,358,291.153682301994
2416,358,243.98035545625
2417,358,595.411983409865
2418,24,743.012681322364
2419,35,790.165908590288
2420,35,390.139173419458
2421,35,16.9742329698923
2422,35,404.31844801893
2423,25,568.887325147135
2465,482,428.278067866999
2466,482,295.161327861221
2467,482,557.720247601765
2469,313,602.259907595556
2470,313,735.601085040523
2471,313,1019.67377577902
2477,422,278.84387922785
2478,422,147.338970785649
2479,422,534.693467073004
2480,119,587.41838758022
2481,119,299.168713403101
2482,119,392.653830685441
2483,118,191.774333179775
2484,118,342.682487526999
2485,117,351.998670978276
2486,117,169.550890215411
2487,117,503.810797776077
2488,117,893.944355701753
2489,145,526.537529522026
2490,145,248.200231119363
2491,145,407.674476439029
2492,358,523.907695923161
2493,358,639.80607810729
2494,358,929.762108158652
2495,35,1053.56353758242
2496,35,691.177024497151
2497,35,407.048543048801
2498,35,416.994771320895
2499,25,613.713907885926
2500,25,217.447811627794
2501,25,186.33026602707
2540,482,524.20082274123
2541,482,135.527532591504
2542,482,286.675124126898
2543,312,460.55877118048
2544,313,310.783282306403
2545,313,338.912039549569
2546,313,673.327803555019
2547,314,703.445547668917
2548,314,968.273293145232
2553,422,285.977407229156
2554,422,431.108712925646
2555,132,589.312105249742
2556,119,327.384459662234
2557,119,108.34609006983
2558,118,350.591335104303
2559,118,208.449961223317
2560,118,533.124884684412
2561,117,509.463489323999
2562,117,569.661482338802
2563,117,842.44221405028
2564,145,678.28620757881
2565,145,290.373592124608
2566,145,169.691343453314
2567,145,541.76301689833
2568,116,388.435307086328
2569,116,607.667580456678
2570,116,952.823005505874
2571,35,1059.94175030663
2572,35,807.045532863473
2573,35,706.683735893883
2574,25,863.96237449762
2575,25,506.905140101321
2576,25,296.155809812541
2577,25,488.566589522736
2617,482,519.469924745299
2618,312,394.024150244943
2619,312,63.7139054729192
2620,313,388.187123050495
2621,313,94.0605174300295
2622,314,360.035383831533
2623,314,303.301851413739
2624,314,612.039769557642
2625,314,988.649319492145
2630,132,315.487676361532
2631,132,190.913768092696
2632,132,541.846604625954
2633,119,435.355528528947
2634,266,392.375598304405
2635,266,574.760302714904
2636,118,608.571428525115
2637,6,740.409517106544
2638,117,845.834984367448
2639,356,937.116477846655
2640,356,804.517644209569
2641,145,653.654452074255
2642,145,460.027750320828
2643,116,528.580832436523
2644,116,132.002431238294
2645,116,275.110202132569
2646,116,673.929255030767
2647,116,1073.73632435093
2648,35,1207.14145356168
2649,35,1070.11823685543
2650,25,1198.52046116904
2651,25,887.049059399305
2652,25,676.383414579904
2653,25,669.601945209372
2654,25,871.477342380423
2655,25,1179.32714005054
2656,32,902.966220572831
2657,32,503.278862941924
2691,311,765.949232733138
2692,311,522.686101310587
2693,311,529.110390726499
2694,312,340.937745328971
2695,312,353.779599484658
2696,313,472.300141456636
2697,314,455.118575868978
2698,314,96.8622681985916
2699,314,363.133522440584
2700,295,508.310250629012
2701,295,599.328527871521
2706,132,214.105868559148
2707,132,377.986773828551
2708,266,581.652543308104
2709,266,185.361976874527
2710,266,225.017272218193
2711,6,314.260606803345
2712,6,343.498329593936
2713,6,676.355597207271
2714,356,824.394291112376
2715,356,537.187063852997
2716,356,466.635225328437
2717,356,683.492079715845
2718,116,791.385884791448
2719,116,451.886441142723
2720,116,319.91447795234
2721,116,566.324439837636
2722,116,927.003586574959
2723,116,1310.79445691534
2724,116,1702.13476182078
2725,25,1564.19504140715
2726,25,1279.45051597856
2727,25,1071.22127264523
2728,25,989.075479386412
2729,25,1062.66621743621
2730,25,1265.10180310434
2731,32,1131.74700222751
2732,32,748.975994772722
2760,309,994.663802720838
2761,309,844.655397226917
2762,309,870.496604402671
2763,304,1016.46830169996
2764,304,764.400280754998
2765,304,675.013069492177
2766,310,629.714898565681
2767,310,496.84894920452
2768,311,415.887801000228
2769,311,140.008513099874
2770,311,431.829548788412
2771,312,630.44140273122
2772,312,752.658616636051
2773,506,653.09373797567
2774,314,496.997916969453
2775,314,457.573416082863
2776,295,315.617344139798
2777,295,200.779470245047
2778,295,548.858037063747
2779,133,513.305265438115
2784,132,754.675030825154
2785,266,484.76167317949
2786,266,301.91118092955
2787,6,385.870477840088
2788,6,89.4993132845619
2789,6,432.849615647737
2790,6,828.819650890761
2791,356,500.125546386277
2792,356,138.516071668179
2793,356,329.366790604094
2794,356,719.731133164089
2795,115,480.1246135496
2796,115,397.945054778896
2797,115,637.523052691814
2798,115,987.292141557162
2799,116,1258.85874720951
2800,116,1613.59516356842
2801,116,1985.67058761169
2802,25,1675.51962636828
2803,25,1468.93504590859
2804,25,1352.18651120781
2805,25,1348.80710048225
2806,25,1459.58448495885
2834,308,874.311433769921
2835,309,889.231890581302
2836,309,595.56893175884
2837,309,488.78055416636
2838,309,665.842014424172
2839,304,649.442803032983
2840,304,364.682388158668
2841,304,405.518865030986
2842,310,239.84137807446
2843,310,260.690078057478
2844,311,281.924683080399
2845,311,293.664056416169
2846,311,642.830013530056
2847,506,762.807026665036
2848,506,424.538971936389
2849,506,314.367812343521
2850,506,581.081670796375
2851,295,510.963762986072
2852,295,204.119147875624
2853,295,377.465349183078
2854,133,131.519999439369
2855,133,409.850910022906
2859,432,615.883127868859
2860,432,481.985186779314
2861,432,636.82218220201
2862,15,575.431747110985
2863,15,411.842269729666
2864,6,487.334739216413
2865,6,759.57964859708
2866,356,729.325668753225
2867,356,375.312638665928
2868,356,264.646945080114
2869,356,565.200156997799
2870,115,491.627620382008
2871,115,97.0611098517089
2872,115,312.055919991864
2873,115,711.035745631918
2874,115,1110.85537407469
2875,115,1510.84823486911
2876,115,1910.90554754271
2877,115,2310.99384044252
2878,25,1867.68852145218
2880,25,1682.12261780893
2881,25,1726.41994396882
2909,308,1018.37744332024
2910,308,689.941862993015
2911,308,484.955966078071
2912,309,562.313852532305
2913,309,200.706961968471
2914,309,290.869252377211
2915,309,670.195330417068
2916,304,361.35677102641
2917,304,43.7430787346446
2918,304,439.867428946379
2919,310,196.829124876823
2920,310,457.487356795032
2921,311,553.385260637212
2922,311,687.829753838203
2923,506,903.287963511492
2924,506,504.152927049798
2925,506,112.455982557761
2926,506,302.254309284003
2927,506,700.217203608539
2928,295,602.703744929516
2929,133,648.860442945781
2930,133,302.237628059308
2931,133,286.199877940868
2932,133,626.664370576044
2935,432,599.275422598157
2936,432,228.059313816284
2937,432,255.198527981025
2938,15,605.489088041997
2939,15,212.112537323874
2940,15,208.809991096724
2941,15,602.035453596251
2942,15,1000.76318551333
2943,355,620.082722646685
2944,355,361.209537318776
2945,355,443.483235248289
2946,115,757.040842331601
2947,115,425.107465554125
2948,115,329.479764793852
2949,115,597.187166095879
2950,115,961.739645156568
2951,115,1346.65838895073
2952,115,1738.46757971673
2954,115,2529.92807351914
2955,25,2118.81800523758
2957,25,2037.37572900121
2958,32,2144.4746152801
2981,172,333.370250744554
2985,308,712.638975214323
2986,308,326.954078442146
2987,308,161.79965239688
2988,309,402.362183016583
2989,309,214.707480355395
2990,305,306.981153162265
2991,305,375.221026528658
2992,304,399.52036077579
2993,304,437.114232246028
2994,310,574.246716956843
2995,310,583.262146286773
2996,310,819.063731582821
2997,311,923.701383754846
2998,506,1170.56363376715
2999,506,805.197093672495
3000,506,496.689827432727
3001,506,406.564257795033
3002,506,635.707080945723
3003,134,594.017753432643
3004,134,473.548661961722
3005,297,657.006679607095
3006,297,320.849146945831
3007,297,307.353406565568
3011,432,438.118228745287
3012,432,212.002703100244
3013,432,467.095354283526
3014,268,355.240284309698
3015,15,281.241606490133
3016,15,487.672421164104
3017,5,649.234359428662
3018,355,717.585202351063
3019,355,317.459346135393
3020,355,82.8721533773048
3021,355,482.898120389943
3022,355,883.033883289454
3023,115,663.302436317007
3024,115,726.586703547771
3025,114,874.224461466795
3026,114,1093.54881172142
3027,114,1395.58782148544
3028,114,1737.73343772955
3029,114,2100.47742262704
3030,114,2474.778591012
3031,114,2856.09672722715
3033,32,2518.97126538505
3062,308,546.672822404622
3063,308,240.859874263368
3064,308,370.690464653134
3065,309,572.563664977199
3066,305,349.960160579338
3067,305,94.3804904556329
3068,305,464.304787009889
3069,305,861.676208767994
3070,304,836.934794613607
3071,310,889.567457332992
3072,310,980.756538617909
3073,310,1205.26838541773
3074,506,1498.24737804304
3075,506,1167.36897162866
3076,506,894.980922797746
3078,134,969.139953416979
3079,134,574.691025174001
3080,134,203.821183231898
3081,134,270.281612843482
3082,297,423.835435545739
3083,297,105.074129662502
3088,432,587.366568528529
3089,268,506.28729950227
3090,268,106.197949259394
3091,268,294.049149590926
3092,5,291.663306396942
3093,5,253.306147999585
3094,5,602.906562771893
3095,355,625.559030095729
3096,354,370.111125728139
3097,354,429.653631718986
3098,354,743.2752537526
3099,114,804.985519055996
3100,114,528.197592774065
3101,114,479.812063696903
3102,114,708.295449818933
3103,114,1045.64868874984
3104,114,1416.09174299909
3105,114,1799.30163594834
3106,114,2188.5823808762
3107,114,2581.18871971934
3108,114,2975.80467838351
3134,172,749.501295891463
3137,307,914.1793071378
3138,307,617.392719699066
3139,307,496.850012081991
3140,306,499.956397570917
3141,306,219.16968523785
3142,306,407.860747668157
3143,305,493.77493405231
3144,305,781.410871699595
3149,310,1598.34744380326
3150,506,1548.3521752684
3151,506,1294.41761711061
3152,506,1128.66072931229
3153,134,1181.94714202618
3154,134,792.412992718288
3155,134,423.170851313071
3156,134,224.643498970603
3157,134,492.028198066834
3158,298,432.269121012094
3159,298,389.034443507855
3164,269,435.600411654653
3165,268,465.39887337454
3166,423,391.660115392796
3167,423,22.4886080475246
3168,5,164.494324254257
3169,5,407.765695634354
3170,354,740.803544349919
3171,354,340.669795320912
3172,354,59.6483679011555
3173,354,459.669388090545
3174,354,859.808097823302
3175,114,474.655172254851
3176,114,128.087499768837
3177,114,357.42317961087
3178,114,747.885216929439
3179,114,1145.05428373716
3180,114,1543.76240863476
3181,114,1943.06239799403
3182,114,2342.65162524075
3183,114,2742.40366075209
3212,307,1376.39100485194
3215,307,224.604101173531
3216,307,276.136338082321
3217,306,285.536038921445
3218,306,199.318354818695
3219,306,564.057628559184
3220,175,394.965743967448
3221,175,474.189224547056
3223,175,1150.33893488623
3224,176,1087.75173119467
3226,176,1445.43335938456
3227,176,1738.58262111741
3228,506,1519.38131878497
3229,134,1474.78889622795
3230,134,1116.1555606047
3231,134,798.022702947225
3232,135,597.508915157092
3233,497,492.959882127278
3234,497,344.380557239769
3235,298,45.4778613501546
3236,298,355.917921111948
3241,269,123.266927816201
3242,269,502.602470582637
3243,423,377.804087951721
3244,423,387.249310604102
3245,5,537.852494705636
3246,353,717.020102842377
3247,354,644.488706858547
3248,354,377.822172679798
3249,354,436.313686601436
3250,354,747.145106445369
3251,114,701.311988888561
3252,114,350.469968412036
3253,114,272.132460706471
3254,114,587.808759695848
3255,114,968.10039982479
3256,114,1359.83595137503
3257,114,1755.37045362965
3258,114,2152.61079357036
3259,113,2476.92362655892
3286,172,1440.95595379756
3293,306,483.05432066166
3294,306,593.006422166532
3295,175,315.69401878522
3296,175,91.6621124798109
3298,175,886.899144284552
3299,176,729.281264685602
3300,176,815.261555027011
3301,176,1057.20786945031
3302,176,1375.12268230043
3303,176,1727.5627744079
3304,135,1798.65371879675
3307,135,603.939733107007
3308,135,220.028142014382
3309,497,155.53929280795
3310,497,244.743162966175
3311,298,370.831685109841
3317,269,401.096057421532
3318,269,747.268946805454
3319,4,658.963146971868
3320,4,569.447942274765
3321,353,629.685930219739
3322,353,317.025282568347
3323,353,353.188822891931
3324,353,684.993660684477
3325,354,835.115425392175
3326,114,1038.56440737002
3327,114,741.274849506766
3328,113,564.864010682505
3329,113,511.771867072195
3330,113,724.559370903057
3331,113,1052.75774262398
3332,113,1418.3963451623
3333,113,1798.78688673646
3334,113,2186.24268561318
3361,172,1862.50509626616
3375,176,448.034503190985
3377,176,682.887625028328
3379,177,1135.47632916785
3384,135,465.034316797235
3385,135,245.039439669416
3387,299,208.027242222669
3388,299,437.717601553241
3395,4,580.618170550296
3396,4,258.915989184915
3397,4,342.336715486445
3398,353,378.166289138231
3399,353,84.4314610803375
3400,353,437.589296527251
3401,353,834.312234516611
3403,113,884.329409478247
3404,113,494.491914366633
3405,113,165.054180406977
3406,113,360.832913878204
3407,113,743.905088808023
3408,113,1138.7827056515
3409,113,1536.38998965988
3410,113,1935.04502015761
3411,113,2334.21103154758
3450,176,435.724104886471
3451,176,49.1807038482687
3452,176,367.721489246455
3456,177,1356.95841164306
3460,136,216.523026924356
3461,136,434.720572381052
3462,299,255.882680283386
3463,299,231.686975574144
3464,270,381.131407947646
3465,270,210.361128185888
3471,4,360.611765451954
3472,4,141.701384973229
3473,4,479.952875007944
3474,353,457.986709051697
3475,352,347.863234161498
3476,352,527.722793447559
3477,352,869.603984675094
3478,113,1089.88306380704
3479,113,700.150060914061
3480,113,335.87518198993
3481,113,235.905029602401
3482,113,564.559335338623
3484,113,1343.72259350717
3485,113,1740.51070474145
3524,175,1014.43721079656
3525,176,1080.28051819314
3526,176,706.550285255756
3527,176,389.432732592212
3528,176,352.618265011742
3529,177,323.825155731339
3532,177,1045.79150621948
3533,178,1069.73930050083
3536,136,258.3730939897
3537,136,220.766427007805
3538,136,592.415634665548
3539,299,485.796322473002
3540,315,355.357727905141
3541,270,195.707389741803
3542,270,312.106785228945
3548,4,493.154370761048
3549,434,489.838846215763
3550,352,603.517803865195
3551,352,203.372274822621
3552,352,196.78461551751
3553,352,596.930019160027
3554,351,571.898860312404
3555,351,823.575473497377
3556,112,729.959781198798
3557,112,460.455700695992
3558,112,459.820770592298
3559,112,728.758086359081
3560,112,1082.11786529252
3561,112,1459.83126384151
3601,176,1062.45411490925
3602,176,788.120842550969
3604,177,397.239758715625
3610,137,867.247457537515
3611,137,551.28872034606
3612,137,419.473644768717
3613,252,476.857283308901
3614,315,636.335464047079
3615,315,236.251884633182
3616,315,164.148443631073
3617,315,564.191544105819
3618,270,686.153748104463
3619,270,1005.12308035116
3624,434,159.314720121018
3625,434,335.970184995532
3626,352,530.988852470208
3627,352,345.245298980245
3628,351,400.773982280727
3629,351,177.402500230966
3630,351,471.763924943574
3631,112,803.893437204704
3632,112,406.575786152503
3633,112,67.8287014736795
3634,112,405.136084459227
3635,112,802.438416595458
3636,112,1201.63107034027
3673,175,2149.77776117102
3683,178,335.395002665514
3684,178,269.910062887689
3686,137,962.811224392667
3687,137,564.524057628763
3688,137,174.949381658647
3689,252,205.827387667857
3690,252,271.890564884499
3691,315,552.800590899209
3692,315,341.466483990737
3693,315,497.843335366191
3694,316,568.968806256856
3695,316,817.884594115917
3696,3,797.721820376316
3697,3,885.866641407531
3701,434,241.730867837951
3702,434,553.215633802555
3704,351,587.690113757506
3705,351,236.880913121213
3706,351,295.098776298427
3707,351,662.036125977977
3708,112,662.439455301801
3709,112,343.517010927388
3710,112,342.665471092977
3711,112,661.11504049428
3712,111,858.883971540868
3713,111,1144.51326216775
3750,176,2442.3864764552
3751,176,2120.58107174254
3752,176,1829.94920737501
3759,178,132.146037414638
3760,178,371.407116323808
3761,178,760.698378167036
3762,255,613.466963889121
3763,255,398.128911586266
3764,137,278.447737377506
3765,252,221.394263531729
3766,252,490.605782052198
3767,316,788.378675832536
3768,316,407.621444344827
3769,316,176.090216148001
3770,316,464.863962345088
3771,3,499.548463680924
3772,3,487.677322776412
3773,3,739.153567135594
3777,425,393.241989369556
3778,425,438.662359467799
3779,425,741.92206919979
3780,351,633.238866462107
3781,351,521.385862874945
3782,351,680.391746666196
3783,351,987.046399497371
3784,112,742.728179631809
3785,111,593.145812338521
3786,111,351.362234458548
3787,111,464.033581220815
3788,111,792.109328794223
3827,176,2499.45876824742
3828,176,2222.39168411267
3829,177,2112.10016020109
3834,178,801.366665954385
3835,178,531.330310776867
3836,178,492.619022195082
3837,253,530.879109870935
3838,253,312.432081277532
3839,255,275.887869491281
3840,255,135.639806285137
3841,255,530.019458484411
3842,252,613.110211693631
3843,252,853.054466733905
3844,316,594.806557294313
3845,316,241.925886398959
3846,316,288.963277001165
3847,3,427.756202097437
3848,3,105.530288557495
3849,3,399.420037180091
3850,3,792.57462822241
3854,425,49.7804660599462
3855,425,447.641287615322
3856,425,847.658992526977
3857,351,881.38605875474
3858,351,898.783695150767
3859,350,923.974961376386
3860,350,708.972854561735
3861,111,685.524537627068
3862,111,285.408583202058
3863,111,114.937533388328
3864,111,514.977303691716
3865,111,915.112572063842
3902,176,2884.08798560433
3907,167,1632.12505534664
3908,167,1266.01729040671
3909,167,928.442915599667
3910,167,664.418241789263
3911,167,584.068349662494
3912,253,631.339282340026
3913,253,232.918575401671
3914,253,173.641853286
3915,255,310.040049436303
3916,255,445.564954309914
3917,477,498.345400393859
3918,214,729.648787213379
3919,214,472.351115116339
3920,2,402.400183816379
3921,2,423.21518224812
3922,215,521.690137069282
3923,216,296.372922650055
3924,216,120.288713981423
3925,216,511.214758830036
3926,241,633.704872348059
3930,425,412.983475697226
3931,425,727.034615509927
3932,425,1098.56354392254
3933,350,1279.91884775477
3934,350,898.190799082685
3935,350,543.635866405367
3936,350,323.375923467298
3937,350,483.572961858569
3938,111,362.398239294162
3939,111,472.445026343803
3940,111,797.066283824469
3977,176,3557.75477662153
3978,167,3733.95193879708
3984,167,1346.06753744169
3985,167,954.455070374953
3986,167,574.726160701384
3987,167,264.338515211081
3988,167,360.109086015726
3989,253,575.436417553976
3990,253,383.285922887644
3991,253,531.909684253824
3992,477,486.261001333628
3993,477,149.793706429869
3994,477,358.699767886312
3995,214,396.225569070262
3996,214,88.5566525206587
3997,2,25.6636468147037
3998,215,321.0550874744
3999,215,212.831469056308
4000,216,308.339457351546
4001,216,426.40950493931
4002,241,278.112694707088
4003,241,435.106896045084
4007,217,727.401841573225
4008,217,725.246926406447
4009,217,918.200387664062
4010,350,1039.23172180602
4011,350,639.277836579539
4012,350,239.976353225824
4013,350,163.523896953145
4014,350,562.254743531772
4015,111,708.128248098476
